MessageID,TEC,Entrada SW Ida,Duracao SW Ida,Saida SW Ida,Entrada SA Ida,Duracao SA Ida,Saida SA Ida,Entrada DB,Duracao DB,Saida DB,Entrada SA Volta,Duracao SA Ida,Saida SA Volta,Entrada SW Volta,Duracao SW,Saida SW Volta,Recepcao da resposta,Interacao,
113,0.057000000000000044,1.083753460433188,0.011,1.0947534604331879,5.485108115128454,0.058,5.543108115128454,21.770448774041675,0.131,21.901448774041675,21.901484924118648,0.093,21.994448774041675,21.901476189114625,0.01,21.911448774041677,21.916451357775966,3,
114,0.057500000000000044,1.0947557430988637,0.009,1.1037557430988636,5.54311361860775,0.042,5.58511361860775,21.90145894625202,0.308,22.20945894625202,22.209496473474783,0.119,22.32845894625202,22.20948636132497,0.011,22.22045894625202,22.22546152998631,3,
115,0.058000000000000045,1.1037578989497796,0.009,1.1127578989497795,5.585119069672957,0.05,5.635119069672957,22.20946873819282,0.181,22.390468738192823,22.390505232556244,0.116,22.506468738192822,22.390495892169838,0.012,22.402468738192823,22.407471420355083,3,
116,0.058500000000000045,1.1127601182080755,0.009,1.1217601182080754,5.63512431108181,0.041,5.676124311081811,22.390478815335783,0.16999999999999998,22.560478815335784,22.560514965412757,0.096,22.656478815335785,22.5605059693128,0.012,22.572478815335785,22.577481276035105,3,
117,0.059000000000000045,1.121762379737958,0.011,1.1327623797379578,5.676130024217461,0.057,5.733130024217461,22.560489272748292,0.211,22.77148927274829,22.77152576711171,0.113,22.88448927274829,22.77151564343751,0.01,22.781489272748292,22.786491831875587,3,
118,0.059500000000000046,1.1327645567246671,0.011,1.143764556724667,5.73313542286858,0.04,5.77313542286858,22.771499254823865,0.216,22.987499254823867,22.987534716327946,0.064,23.051499254823867,22.987526669896816,0.009,22.996499254823867,23.001501764737174,3,
119,0.060000000000000046,1.1437666914397897,0.011,1.1547666914397896,5.773141031176054,0.043,5.816141031176054,22.987508951697283,0.397,23.38450895169728,23.38454475748781,0.107,23.49150895169728,23.38453558348243,0.011,23.39550895169728,23.4005114123966,3,
120,0.06050000000000005,1.1547688895622923,0.012,1.1667688895622923,5.8161466918976155,0.054,5.870146691897616,23.384518838705468,0.097,23.48151883870547,23.481554644495997,0.075,23.55651883870547,23.481547298162152,0.009,23.49051883870547,23.495521496260736,3,
121,0.06100000000000005,1.1667710454132083,0.009,1.1757710454132082,5.870152142962823,0.044,5.9141521429628225,23.481529296117976,0.223,23.704529296117975,23.704567167627186,0.088,23.792529296117976,23.70455645009499,0.011,23.715529296117975,23.720531756817294,3,
122,0.06150000000000005,1.1757732435357109,0.012,1.187773243535711,5.914157541613942,0.054,5.968157541613942,23.70453927819355,0.337,24.04153927819355,24.041576805416312,0.098,24.13953927819355,24.041566171074635,0.012,24.05353927819355,24.05854196035581,3,
123,0.06200000000000005,1.1877754205224202,0.005,1.1927754205224201,5.968162992679149,0.045,6.013162992679149,,,,,,,6.013189885560233,0.007,6.020162992679149,6.025165453378471,2,
124,0.06250000000000004,1.1927775975091295,0.011,1.2037775975091294,6.013168758228888,0.045,6.058168758228888,24.041548784932193,0.341,24.382548784932194,24.382585279295615,0.072,24.454548784932193,24.382576461101078,0.011,24.393548784932193,24.398551319452494,3,
125,0.06300000000000004,1.203779795631632,0.01,1.213779795631632,6.058174314122272,0.059,6.1171743141222725,24.38255867194038,0.397,24.77955867194038,24.77959654344959,0.087,24.86655867194038,24.77958530372553,0.012,24.79155867194038,24.796561329495646,3,
126,0.06350000000000004,1.2137820994331012,0.012,1.2257820994331012,6.117179555531126,0.056,6.173179555531126,24.77956846388118,0.128,24.90756846388118,24.907603236812363,0.111,25.01856846388118,24.907596140050064,0.012,24.91956846388118,24.924570949187494,3,
127,0.06400000000000004,1.2257843186913973,0.012,1.2377843186913973,6.173185321080865,0.058,6.231185321080865,24.90757825582198,0.103,25.010578255821983,25.010614750185404,0.097,25.107578255821984,25.010606976374596,0.012,25.022578255821983,25.027580962591237,3,
128,0.06450000000000004,1.237786601357073,0.012,1.249786601357073,6.231191086630604,0.04,6.271191086630604,25.010587762560625,0.14200000000000002,25.152587762560625,25.152623224064705,0.092,25.244587762560624,25.152614133249845,0.011,25.163587762560624,25.168590297080925,3,
129,0.06500000000000004,1.2497889051585422,0.012,1.2617889051585423,6.271196799766254,0.051,6.322196799766254,25.152597269299267,0.20900000000000002,25.361597269299267,25.3616323865169,0.108,25.469597269299268,25.361623639988487,0.011,25.372597269299266,25.37759975460558,3,
130,0.06550000000000004,1.2617910821452516,0.012,1.2737910821452516,6.322202460487816,0.046,6.368202460487816,25.361607251374842,0.244,25.605607251374842,25.605644778597604,0.115,25.72060725137484,25.605634927543726,0.01,25.615607251374843,25.62060990893011,3,
131,0.06600000000000004,1.2737933014035476,0.012,1.2857933014035476,6.368207859138935,0.045,6.413207859138935,25.605617233450417,0.385,25.99061723345042,25.99065372781384,0.1,26.09061723345042,25.990645431811167,0.009,25.99961723345042,26.00461986639869,3,
132,0.06650000000000005,1.2857954572544636,0.006,1.2917954572544637,6.413213100547789,0.057,6.470213100547789,,,,,,,6.470240776716672,0.008,6.478213100547789,6.483215684282077,2,
133,0.06700000000000005,1.2917975708337932,0.007,1.298797570833793,6.47021844678482,0.057,6.52721844678482,,,,,,,6.527246122953703,0.009,6.536218446784821,6.5412211535540745,2,
134,0.06750000000000005,1.2987998112278822,0.009,1.3077998112278821,6.527223688193674,0.042,6.569223688193674,25.990626835256446,0.242,26.232626835256447,26.232664706765657,0.063,26.295626835256446,26.23265372813753,0.01,26.24262683525645,26.24762936977675,3,
135,0.06800000000000005,1.3078019670787981,0.009,1.316801967078798,6.569229348915235,0.055,6.624229348915235,26.232636722264633,0.22999999999999998,26.462636722264634,26.462671839482265,0.099,26.561636722264634,26.462663092953854,0.012,26.474636722264634,26.47963928139193,3,
136,0.06850000000000005,1.3168042286086805,0.009,1.3258042286086804,6.624234852394531,0.042,6.666234852394531,26.46264717967714,0.223,26.68564717967714,26.68568367404056,0.084,26.76964717967714,26.685675900229754,0.012,26.69764717967714,26.70264971419744,3,
137,0.06900000000000005,1.3258064055953898,0.01,1.3358064055953898,6.666240565530181,0.052,6.718240565530181,26.685657066685327,0.188,26.873657066685325,26.873693561048746,0.084,26.957657066685325,26.87368422066234,0.012,26.885657066685326,26.89065962581262,3,
138,0.06950000000000005,1.3358085614463058,0.009,1.3448085614463057,6.7182458593531225,0.057,6.775245859353123,26.87366695369351,0.21,27.083666953693513,27.08370275948404,0.089,27.17266695369351,27.083693846574597,0.009,27.092666953693513,27.09766961124878,3,
139,0.07000000000000005,1.3448106961614283,0.005,1.3498106961614282,6.775251415246507,0.057,6.832251415246508,,,,,,,6.832280135799122,0.008,6.840251415246508,6.845253900552823,2,
140,0.07050000000000005,1.3498128097407578,0.012,1.3618128097407578,6.832256656655361,0.046,6.878256656655362,27.083677220971246,0.34900000000000003,27.432677220971247,27.432713026761775,0.072,27.504677220971246,27.432705419331995,0.009,27.441677220971247,27.446679829312526,3,
141,0.07100000000000005,1.3618150712706403,0.009,1.3708150712706402,6.878262002892392,0.059,6.937262002892393,27.43268748824898,0.327,27.759687488248982,27.759722261180166,0.103,27.862687488248984,27.759713597842268,0.012,27.771687488248983,27.776690170411243,3,
142,0.07150000000000005,1.3708172059857628,0.01,1.3808172059857629,6.937267506371689,0.056,6.993267506371689,27.75969737525717,0.126,27.88569737525717,27.8857324924748,0.091,27.97669737525717,27.88572374594639,0.009,27.89469737525717,27.89969983595649,3,
143,0.07200000000000005,1.3808194675156453,0.01,1.3908194675156453,6.993273009850985,0.045,7.038273009850985,27.885707357332745,0.378,28.263707357332745,28.263744195982614,0.117,28.380707357332746,28.26373503350163,0.011,28.274707357332744,28.27970986724605,3,
144,0.07250000000000005,1.3908217079097345,0.009,1.3998217079097344,7.03827856574437,0.045,7.0832785657443695,28.263717434475705,0.122,28.385717434475705,28.385752895979785,0.061,28.446717434475705,28.385745893932388,0.009,28.394717434475705,28.399719944389012,3,
145,0.07300000000000005,1.3998238637606504,0.01,1.4098238637606504,7.083283964395489,0.041,7.124283964395489,28.38572732148389,0.389,28.77472732148389,28.77476381584731,0.088,28.86272732148389,28.77475551984464,0.01,28.784727321483892,28.789729954432165,3,
146,0.07350000000000005,1.40982597733998,0.009,1.4188259773399798,7.124289729945228,0.056,7.180289729945228,28.774737493694236,0.205,28.979737493694234,28.97977467663055,0.074,29.053737493694236,28.97976438657532,0.01,28.989737493694236,28.994739954393555,3,
147,0.07400000000000005,1.4188281120551025,0.012,1.4308281120551025,7.180295181010435,0.041,7.2212951810104355,28.97974709550026,0.235,29.21474709550026,29.214784622723023,0.066,29.28074709550026,29.214774771669145,0.01,29.224747095500263,29.229749556199582,3,
148,0.07450000000000005,1.4308304158565717,0.012,1.4428304158565717,7.221300579661555,0.048,7.269300579661555,29.214757077575836,0.189,29.403757077575836,29.40379322765281,0.111,29.514757077575837,29.40378553703252,0.011,29.414757077575835,29.41975963670313,3,
149,0.07500000000000005,1.4428325294359012,0.009,1.4518325294359011,7.269305873484496,0.048,7.3173058734844965,29.40376658431448,0.08,29.483766584314477,29.483803767250794,0.08,29.563766584314475,29.48379452157929,0.011,29.494766584314476,29.49976921726275,3,
150,0.07550000000000005,1.4518347698299903,0.012,1.4638347698299903,7.317311534206058,0.041,7.3583115342060585,29.48377637625528,0.126,29.60977637625528,29.6098128706187,0.088,29.69777637625528,29.60980379132823,0.009,29.61877637625528,29.62377905841754,3,
151,0.07600000000000005,1.4638368834093198,0.012,1.4758368834093198,7.358316880443089,0.053,7.411316880443089,29.609786833667787,0.38,29.989786833667786,29.989823328031207,0.071,30.060786833667787,29.989813465452936,0.012,30.001786833667786,30.006789368188088,3,
152,0.07650000000000005,1.475839123803409,0.011,1.4868391238034089,7.411322436336474,0.057,7.468322436336474,29.989796435473814,0.326,30.315796435473814,30.315833274123683,0.109,30.424796435473816,30.315822806163034,0.011,30.326796435473813,30.331799142243067,3,
153,0.07700000000000005,1.4868413853332914,0.006,1.4928413853332914,7.468328201886213,0.06,7.528328201886213,,,,,,,7.528354311479498,0.007,7.535328201886212,7.540330687192528,2,
154,0.07750000000000005,1.4928436045915874,0.012,1.5048436045915874,7.528333443295066,0.043,7.5713334432950665,30.315806702751548,0.396,30.71180670275155,30.711843885687866,0.096,30.80780670275155,30.711834640016363,0.011,30.722806702751548,30.727809360306814,3,
155,0.07800000000000006,1.5048457815782967,0.011,1.5158457815782966,7.571338894360274,0.06,7.631338894360273,30.71181620949019,0.35700000000000004,31.06881620949019,31.06885270385361,0.067,31.13581620949019,31.068842319083476,0.012,31.08081620949019,31.085818916259445,3,
156,0.07850000000000006,1.5158480642439724,0.011,1.5268480642439723,7.631344293011392,0.052,7.683344293011392,31.068826096498377,0.13,31.198826096498376,31.198862590861797,0.064,31.262826096498376,31.19885220609166,0.009,31.207826096498376,31.212828557197696,3,
157,0.07900000000000006,1.5268502835022684,0.006,1.5328502835022684,7.683349534420246,0.055,7.738349534420245,,,,,,,7.738377993876926,0.009,7.747349534420246,7.7523522411895,2,
158,0.07950000000000006,1.5328525238963575,0.009,1.5418525238963574,7.738354775829099,0.043,7.781354775829099,31.19883636377611,0.19199999999999998,31.39083636377611,31.390873890998872,0.062,31.45283636377611,31.39086456213686,0.012,31.40283636377611,31.40783904593837,3,
159,0.08000000000000006,1.5418547642904465,0.012,1.5538547642904466,7.78136012206613,0.041,7.82236012206613,31.390846060649526,0.161,31.551846060649527,31.5518822107265,0.108,31.659846060649528,31.551874259010276,0.01,31.56184606064953,31.566848619776824,3,
160,0.08050000000000006,1.553856941277156,0.012,1.565856941277156,7.822365520717249,0.041,7.86336552071725,31.551855757522944,0.11,31.661855757522943,31.661890530454126,0.072,31.733855757522942,31.661883694787758,0.009,31.670855757522943,31.675858439685204,3,
161,0.08100000000000006,1.5658592662144184,0.01,1.5758592662144184,7.863370762126103,0.05,7.913370762126103,31.661866024800677,0.11599999999999999,31.777866024800677,31.777903896309887,0.082,31.859866024800677,31.777893439873626,0.009,31.786866024800677,31.791868534713984,3,
162,0.08150000000000006,1.5758614220653344,0.009,1.5848614220653343,7.913376527675842,0.055,7.968376527675842,31.777875816741478,0.147,31.924875816741476,31.924911622532004,0.104,32.028875816741476,31.92490453729409,0.01,31.934875816741478,31.93987830204779,3,
163,0.08200000000000006,1.5848635990520437,0.009,1.5938635990520436,7.968382135983315,0.052,8.020382135983315,31.924886274153984,0.42600000000000005,32.350886274153986,32.35092276851741,0.119,32.469886274153986,32.3509149947066,0.011,32.36188627415399,32.366888882495275,3,
164,0.08250000000000006,1.593865860581926,0.009,1.602865860581926,8.0203876918767,0.055,8.0753876918767,32.35089625622956,0.366,32.71689625622956,32.716934127738774,0.071,32.78789625622956,32.716924454590306,0.01,32.72689625622956,32.731898864570844,3,
165,0.08300000000000006,1.602868100976015,0.01,1.612868100976015,8.075393300184173,0.056,8.131393300184172,32.71690604817036,0.15,32.86690604817036,32.86694391967957,0.096,32.96290604817035,32.866933463243306,0.01,32.876906048170355,32.88190870572563,3,
166,0.08350000000000006,1.6128703625058975,0.01,1.6228703625058976,8.13139869883529,0.053,8.184398698835292,32.86691574504377,0.215,33.08191574504377,33.081952239407194,0.093,33.174915745043776,33.08194342121266,0.01,33.09191574504377,33.09691837799205,3,
167,0.08400000000000006,1.6228725606284002,0.01,1.6328725606284002,8.18440446438503,0.056,8.24040446438503,33.08192582218673,0.375,33.45692582218673,33.456961972263706,0.062,33.51892582218673,33.45695297616375,0.01,33.46692582218673,33.47192838131403,3,
168,0.08450000000000006,1.632874695343523,0.004,1.636874695343523,,,,,,,,,,,,,1.6418772052568313,1,
169,0.08500000000000006,1.6368770202807854,0.011,1.6478770202807853,8.24041017752068,0.06,8.30041017752068,33.45693608946446,0.17099999999999999,33.62793608946446,33.62797086239565,0.069,33.696936089464465,33.62796402672928,0.009,33.63693608946446,33.641938599377774,3,
170,0.08550000000000006,1.6478791761317013,0.009,1.6568791761317012,8.300415628585888,0.052,8.352415628585888,33.627945786337875,0.29400000000000004,33.92194578633787,33.921983657847086,0.113,34.03494578633787,33.92197372360269,0.009,33.93094578633787,33.93594839467916,3,
171,0.08600000000000006,1.6568813953899972,0.012,1.6688813953899972,8.352421236893361,0.046,8.39842123689336,33.921955293076515,0.214,34.13595529307651,34.13599041029415,0.064,34.19995529307651,34.13598401362913,0.009,34.144955293076514,34.149957802989825,3,
172,0.08650000000000006,1.6688836991914664,0.009,1.6778836991914663,8.398426530716304,0.056,8.454426530716303,34.135965655421636,0.238,34.373965655421635,34.374000084066374,0.086,34.459965655421634,34.37399359268645,0.012,34.385965655421636,34.39096818994194,3,
173,0.08700000000000006,1.6778860029929354,0.012,1.6898860029929355,8.454432034195598,0.056,8.510432034195597,34.37397516216028,0.339,34.71297516216028,34.71301027937791,0.106,34.81897516216028,34.713003099425094,0.011,34.72397516216028,34.72897781971555,3,
174,0.08750000000000006,1.6898882856586113,0.009,1.6988882856586112,8.510437537674893,0.043,8.553437537674892,34.712984763966304,0.31,35.022984763966306,35.023021602616176,0.086,35.108984763966305,35.023013223422986,0.012,35.03498476396631,35.03998722466563,3,
175,0.08800000000000006,1.698890568324287,0.005,1.7038905683242869,8.553443041154187,0.052,8.605443041154187,,,,,,,8.605469411843405,0.01,8.615443041154187,8.62044550185351,2,
176,0.08850000000000006,1.703892808718376,0.011,1.714892808718376,8.60544833497713,0.049,8.654448334977129,35.022994555907104,0.366,35.388994555907104,35.38903036169763,0.06,35.448994555907106,35.38902301536378,0.012,35.400994555907104,35.405997090427405,3,
177,0.08900000000000007,1.714895027976672,0.009,1.7238950279766718,8.654453576385983,0.05,8.704453576385983,35.38900501331961,0.078,35.467005013319614,35.46704219625593,0.087,35.55400501331962,35.4670311229129,0.009,35.476005013319615,35.48100764626789,3,
178,0.08950000000000007,1.7238972895065543,0.009,1.7328972895065542,8.704459079865279,0.058,8.762459079865279,35.467014900327804,0.181,35.6480149003278,35.64805001754544,0.119,35.7670149003278,35.64804309868855,0.012,35.6600149003278,35.66501741024111,3,
179,0.09000000000000007,1.7328995933080233,0.012,1.7448995933080234,8.762464321274132,0.06,8.822464321274133,35.648024407066444,0.27,35.91802440706645,35.91805952428408,0.067,35.98502440706645,35.91805208323533,0.012,35.93002440706645,35.93502706462172,3,
180,0.09050000000000007,1.744901791430526,0.012,1.756901791430526,8.82246977233934,0.048,8.87046977233934,35.91803438914202,0.401,36.319034389142026,36.31907157207834,0.105,36.42403438914202,36.31906310969464,0.009,36.328034389142026,36.33303687444835,3,
181,0.09100000000000007,1.756903947281442,0.006,1.762903947281442,,,,,,,,,,,,,1.767906506408737,1,
182,0.09150000000000007,1.7629062722187046,0.012,1.7749062722187046,8.870475223404549,0.058,8.928475223404549,36.31904399094805,0.259,36.57804399094805,36.57807876387924,0.064,36.64204399094805,36.578070883829135,0.009,36.587043990948054,36.59204667311032,3,
183,0.09200000000000007,1.7749084069338272,0.012,1.7869084069338272,8.928480569641579,0.042,8.970480569641579,36.57805378288885,0.35000000000000003,36.92805378288885,36.92808924439293,0.088,37.016053782888854,36.928081459057736,0.011,36.939053782888855,36.944056268195176,3,
184,0.09250000000000007,1.7869107107352964,0.012,1.7989107107352964,8.970486073120874,0.053,9.023486073120875,36.928064145233975,0.221,37.14906414523397,37.14910098388384,0.096,37.24506414523397,37.14909051592319,0.01,37.15906414523397,37.16406663054029,3,
185,0.09300000000000007,1.798912845450419,0.006,1.804912845450419,9.02349162901426,0.052,9.075491629014259,,,,,,,9.075519044087208,0.008,9.083491629014258,9.088494089713581,2,
186,0.09350000000000007,1.8049149590297486,0.01,1.8149149590297486,9.075496975251289,0.048,9.123496975251289,37.14907412730955,0.098,37.247074127309546,37.24711165453231,0.073,37.320074127309546,37.24710284786216,0.009,37.256074127309546,37.26107658800887,3,
187,0.09400000000000007,1.8149172205596311,0.009,1.823917220559631,9.123502531144673,0.054,9.177502531144674,37.24708458472205,0.245,37.49208458472205,37.49212004622613,0.071,37.56308458472205,37.492112783082796,0.01,37.50208458472205,37.507087193063334,3,
188,0.09450000000000007,1.823919376410547,0.007,1.830919376410547,9.177508191866234,0.052,9.229508191866234,,,,,,,9.229535606939184,0.007,9.236508191866234,9.241510874028496,2,
189,0.09500000000000007,1.8309216379404294,0.01,1.8409216379404294,9.229513957415973,0.048,9.277513957415973,37.49209466186501,0.096,37.58809466186501,37.58813081194198,0.103,37.69109466186501,37.588122599129825,0.01,37.598094661865005,37.60309727020629,3,
190,0.09550000000000007,1.840923772655552,0.009,1.849923772655552,9.277519460895268,0.049,9.326519460895268,37.588104453805805,0.41500000000000004,38.003104453805804,38.00313922673699,0.069,38.07210445380581,38.00313239107062,0.012,38.015104453805804,38.02010708675408,3,
191,0.09600000000000007,1.8499258862348815,0.011,1.8609258862348814,9.326524964374563,0.06,9.386524964374564,38.003114340813994,0.36000000000000004,38.36311434081399,38.36314980231807,0.079,38.442114340813994,38.36314227807881,0.009,38.372114340813994,38.37711702297626,3,
192,0.09650000000000007,1.8609281266289706,0.005,1.8659281266289705,9.386530625096125,0.058,9.444530625096125,,,,,,,9.444558301265007,0.009,9.453530625096125,9.458533307258387,2,
193,0.09700000000000007,1.865930388158853,0.011,1.8769303881588528,9.444535971333154,0.043,9.487535971333154,38.36312394262002,0.213,38.57612394262002,38.57615871555121,0.071,38.64712394262002,38.5761524020767,0.009,38.58512394262002,38.590126403319346,3,
194,0.09750000000000007,1.8769325651455622,0.01,1.8869325651455622,9.48754147481245,0.058,9.545541474812449,38.57613382962821,0.099,38.67513382962821,38.675168946845844,0.066,38.74113382962821,38.67516228908489,0.011,38.68613382962821,38.691136487183485,3,
195,0.09800000000000007,1.8869348689470313,0.012,1.8989348689470313,9.545547187948099,0.051,9.596547187948099,38.675143431434236,0.389,39.06414343143424,39.064179237224764,0.097,39.16114343143424,39.064171629794984,0.01,39.07414343143424,39.07914603977552,3,
196,0.09850000000000007,1.898936982526361,0.01,1.908936982526361,9.596552639013307,0.04,9.636552639013306,39.06415388884675,0.138,39.202153888846745,39.20218866177793,0.118,39.32015388884675,39.2021805206319,0.012,39.214153888846745,39.219156423367046,3,
197,0.09900000000000007,1.9089390961056905,0.012,1.9209390961056905,9.636558352148956,0.054,9.690558352148956,39.202163965989705,0.078,39.28016396598971,39.28020080463958,0.118,39.39816396598971,39.280191903254526,0.01,39.290163965989706,39.295166549723994,3,
198,0.09950000000000007,1.9209413364997796,0.009,1.9299413364997795,9.690564012870517,0.044,9.734564012870518,39.28017366286312,0.243,39.52317366286312,39.52321015722654,0.078,39.601173662863125,39.52320081684014,0.01,39.53317366286312,39.53817627120441,3,
199,0.10000000000000007,1.9299435134864888,0.009,1.9389435134864887,9.734569254279371,0.057,9.791569254279372,39.523183169601765,0.245,39.76818316960176,39.76822000825163,0.113,39.88118316960176,39.76821162905844,0.012,39.78018316960176,39.78518572872906,3,
200,0.10050000000000008,1.9389456693374048,0.006,1.9449456693374048,9.791574967415022,0.053,9.844574967415022,,,,,,,9.844603687967636,0.009,9.853574967415023,9.85857752654232,2,
201,0.10100000000000008,1.944947846324114,0.011,1.955947846324114,9.844580680550672,0.047,9.891580680550673,39.768193531946885,0.235,40.003193531946884,40.003230026310305,0.107,40.110193531946884,40.003220424827965,0.011,40.01419353194689,40.01919621410915,3,
202,0.10150000000000008,1.9559500233108233,0.005,1.9609500233108232,9.891586079201792,0.052,9.943586079201792,,,,,,,9.943613233178809,0.01,9.953586079201791,9.958588539901115,2,
203,0.10200000000000008,1.9609522425691193,0.01,1.9709522425691193,9.943591582681087,0.056,9.999591582681086,40.00320303868553,0.42100000000000004,40.424203038685526,40.424239877335395,0.063,40.48720303868553,40.424229409374746,0.009,40.43320303868553,40.438205597812825,3,
204,0.10250000000000008,1.9709545675063818,0.005,1.9759545675063817,9.999597243402647,0.04,10.039597243402646,,,,,,,10.039625702859327,0.008,10.047597243402645,10.052599704101969,2,
205,0.10300000000000008,1.9759566810857112,0.01,1.9859566810857112,10.03960279929603,0.052,10.09160279929603,40.42421330596326,0.37,40.794213305963254,40.79424911175378,0.1,40.894213305963255,40.794240198844335,0.009,40.803213305963254,40.80821588969754,3,
206,0.10350000000000008,1.985958879208214,0.012,1.997958879208214,10.091608250361238,0.042,10.133608250361238,40.794223383106214,0.198,40.992223383106214,40.99226125461543,0.081,41.07322338310622,40.99225053708323,0.01,41.00222338310621,41.007226089875466,3,
207,0.10400000000000008,1.99796103505913,0.011,2.00896103505913,10.133613596598268,0.05,10.183613596598269,40.99223384051872,0.398,41.390233840518725,41.39027136774149,0.108,41.49823384051872,41.390260211207945,0.011,41.40123384051873,41.40623637503903,3,
208,0.10450000000000008,2.008963190910046,0.009,2.017963190910046,10.183618995249388,0.059,10.242618995249387,41.3902438225943,0.21500000000000002,41.6052438225943,41.60527962838483,0.089,41.6942438225943,41.60526993218759,0.009,41.614243822594304,41.61924650475657,3,
209,0.10500000000000008,2.0179653890325486,0.009,2.0269653890325485,10.24262428907233,0.058,10.30062428907233,41.605253899737264,0.37,41.97525389973726,41.975290049814234,0.098,42.07325389973726,41.97528183700208,0.011,41.986253899737264,41.99125650807855,3,
210,0.10550000000000008,2.0269676082908443,0.01,2.036967608290844,10.30062994979389,0.051,10.35162994979389,41.975264071947606,0.342,42.317264071947605,42.317298500592344,0.103,42.42026407194761,42.317290964828686,0.012,42.329264071947605,42.33426677871686,3,
211,0.10600000000000008,2.0369699332281064,0.012,2.0489699332281064,10.35163571534363,0.054,10.40563571534363,42.317274339225335,0.404,42.72127433922534,42.721309456442974,0.089,42.81027433922534,42.72130279868202,0.009,42.73027433922534,42.73527692295963,3,
212,0.10650000000000008,2.048972215893782,0.01,2.0589722158937818,10.405641323651103,0.053,10.458641323651104,42.721283941031366,0.30000000000000004,43.02128394103136,43.021319058249,0.081,43.10228394103137,43.02131240048804,0.012,43.033283941031364,43.03828662319363,3,
213,0.10700000000000008,2.058974456287871,0.012,2.070974456287871,10.458646774716312,0.055,10.513646774716312,43.021293637904776,0.29600000000000004,43.317293637904775,43.317330476554645,0.108,43.42529363790477,43.31732026968993,0.011,43.32829363790478,43.33329622163907,3,
214,0.10750000000000008,2.0709767812251334,0.01,2.080976781225133,10.513652383023786,0.048,10.561652383023786,43.31730342984557,0.257,43.57430342984557,43.57434061278189,0.071,43.64530342984557,43.57433058382259,0.012,43.58630342984557,43.59130593975888,3,
215,0.10800000000000008,2.080978937076049,0.009,2.089978937076049,10.561657834088994,0.057,10.618657834088994,43.57431331685376,0.254,43.82831331685376,43.82834912264428,0.065,43.89331331685376,43.828340470830774,0.011,43.83931331685376,43.84431580216008,3,
216,0.10850000000000008,2.0899812620133114,0.007,2.0969812620133115,10.618663547224644,0.05,10.668663547224645,,,,,,,10.668690962297594,0.009,10.677663547224645,10.682666155565927,2,
217,0.10900000000000008,2.0969834812716073,0.009,2.105983481271607,10.66866910311803,0.051,10.71966910311803,43.828323489064104,0.369,44.197323489064104,44.19735791770884,0.103,44.300323489064105,44.19735090413705,0.012,44.209323489064104,44.21432609740539,3,
218,0.10950000000000008,2.1059857639372828,0.009,2.1149857639372827,10.719674501769148,0.042,10.761674501769148,44.197333566207064,0.406,44.60333356620706,44.60337040485693,0.087,44.690333566207066,44.60336202566374,0.009,44.61233356620706,44.61733617454835,3,
219,0.11000000000000008,2.114988088874545,0.006,2.1209880888745447,10.761679848006178,0.046,10.807679848006178,,,,,,,10.807708568558791,0.009,10.816679848006178,10.82168245634746,2,
220,0.11050000000000008,2.120990265861254,0.01,2.1309902658612536,10.807685403899562,0.059,10.866685403899561,44.60334373841741,0.175,44.778343738417405,44.77837988849438,0.115,44.89334373841741,44.778370631298486,0.012,44.790343738417405,44.795346248330716,3,
221,0.11100000000000008,2.1309924428479627,0.011,2.141992442847963,10.866690697722504,0.052,10.918690697722504,44.778354005695135,0.32,45.098354005695136,45.09838981148566,0.103,45.20135400569514,45.098382465151815,0.011,45.10935400569514,45.11435666325041,3,
222,0.11150000000000009,2.1419947255136385,0.012,2.1539947255136385,10.918696043959534,0.056,10.974696043959533,45.098363892703325,0.218,45.31636389270333,45.31640176421254,0.103,45.41936389270333,45.316392091064074,0.009,45.32536389270333,45.33036645183063,3,
223,0.11200000000000009,2.1539969025003476,0.005,2.1589969025003475,10.974701337782475,0.057,11.031701337782476,,,,,,,11.03173005833509,0.01,11.041701337782476,11.046704044551731,2,
224,0.11250000000000009,2.1589992274376097,0.009,2.1679992274376096,11.031707050918126,0.055,11.086707050918125,45.31637368464413,0.262,45.57837368464413,45.57840880186176,0.104,45.682373684644126,45.57840057752521,0.012,45.59037368464413,45.59537621916443,3,
225,0.11300000000000009,2.1680014044243188,0.009,2.1770014044243187,11.086712397155155,0.056,11.142712397155154,45.5783836667197,0.399,45.9773836667197,45.97742084965602,0.113,46.0903836667197,45.97741186508045,0.01,45.9873836667197,45.992386324274975,3,
226,0.11350000000000009,2.1770036236826145,0.005,2.1820036236826144,11.142718162704893,0.055,11.197718162704893,,,,,,,11.19774609996971,0.009,11.206718162704894,11.211720672618203,2,
227,0.11400000000000009,2.182005885212497,0.009,2.1910058852124967,11.197723928254632,0.058,11.255723928254632,45.97739355372789,0.35300000000000004,46.330393553727895,46.33042832665908,0.096,46.42639355372789,46.33042018551305,0.009,46.339393553727895,46.34439621128317,3,
228,0.11450000000000009,2.191008210149759,0.012,2.203008210149759,11.25572937931984,0.043,11.29872937931984,46.33040353580347,0.099,46.429403535803466,46.42943830873465,0.078,46.50740353580347,46.42943068978048,0.01,46.439403535803464,46.44440619335874,3,
229,0.11500000000000009,2.2030104716796415,0.009,2.2120104716796414,11.298734673142782,0.041,11.339734673142782,46.429413327744264,0.394,46.82341332774426,46.82345085496703,0.067,46.89041332774426,46.82344126500908,0.01,46.83341332774426,46.83841596069254,3,
